[0.000000] (-) TimerEvent: {}
[0.000144] (two_wheeled_robot) JobQueued: {'identifier': 'two_wheeled_robot', 'dependencies': OrderedDict()}
[0.351225] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/green_bin/meshes/green_pyramid.stl\n'}
[0.351261] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/green_bin/meshes/green_pyramid.dae\n'}
[0.351297] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4\n'}
[0.351332] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/model.sdf\n'}
[0.351368] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/model.config\n'}
[0.351403] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/materials\n'}
[0.351437] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/materials/textures\n'}
[0.351472] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/materials/textures/hair_4.jpg\n'}
[0.351507] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/materials/textures/hair_3.jpg\n'}
[0.351542] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/materials/textures/skin_1.jpg\n'}
[0.351579] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/materials/textures/hair_2.jpg\n'}
[0.351619] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/materials/textures/hair_1.jpg\n'}
[0.351654] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/materials/textures/skin_2.jpg\n'}
[0.351687] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/materials/textures/skin_3.jpg\n'}
[0.351721] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/materials/textures/skin_4.jpg\n'}
[0.351755] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/materials/scripts\n'}
[0.351790] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/materials/scripts/skin_m_4.material\n'}
[0.351827] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/materials/scripts/hair_m_4.material\n'}
[0.351862] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes\n'}
[0.351897] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes/pants.dae\n'}
[0.351932] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes/eyebrows.dae\n'}
[0.351967] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes/skin.dae\n'}
[0.352001] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes/pupil.dae\n'}
[0.352048] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes/eye_eyebrow.dae\n'}
[0.352093] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes/model.dae\n'}
[0.352130] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes/hair.dae\n'}
[0.352166] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes/lenses.dae\n'}
[0.352202] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes/shoes.dae\n'}
[0.352237] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes/eyeball.dae\n'}
[0.352271] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes/shirt.dae\n'}
[0.352306] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes/skeleton_no_hair.dae\n'}
[0.352341] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes/skeleton.dae\n'}
[0.352375] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/human_male_4/meshes/human.dae\n'}
[0.352409] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/Zed_dummy\n'}
[0.352444] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/Zed_dummy/model.sdf\n'}
[0.352478] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/Zed_dummy/model.config\n'}
[0.352513] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/Zed_dummy/materials\n'}
[0.352555] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/Zed_dummy/materials/textures\n'}
[0.352590] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/Zed_dummy/materials/textures/silver_zed.jpg\n'}
[0.352630] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/Zed_dummy/materials/scripts\n'}
[0.352664] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/Zed_dummy/materials/scripts/silver_zed.material\n'}
[0.352700] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/Zed_dummy/meshes\n'}
[0.352734] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/Zed_dummy/meshes/panel1.dae\n'}
[0.352770] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/Zed_dummy/meshes/lenses.dae\n'}
[0.352804] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/Zed_dummy/meshes/camera.dae\n'}
[0.352838] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/Zed_dummy/meshes/panel.dae\n'}
[0.352872] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/Zed_dummy/meshes/frame.dae\n'}
[0.352907] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/aws_robomaker_warehouse_WallB_01\n'}
[0.352941] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/aws_robomaker_warehouse_WallB_01/model.sdf\n'}
[0.352976] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/aws_robomaker_warehouse_WallB_01/model.config\n'}
[0.353011] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/aws_robomaker_warehouse_WallB_01/materials\n'}
[0.353046] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/aws_robomaker_warehouse_WallB_01/materials/textures\n'}
[0.353080] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/aws_robomaker_warehouse_WallB_01/materials/textures/aws_robomaker_warehouse_WallB_01.png\n'}
[0.353114] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/aws_robomaker_warehouse_WallB_01/meshes\n'}
[0.353148] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/aws_robomaker_warehouse_WallB_01/meshes/aws_robomaker_warehouse_WallB_01_collision.DAE\n'}
[0.353183] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/aws_robomaker_warehouse_WallB_01/meshes/aws_robomaker_warehouse_WallB_01_visual.DAE\n'}
[0.353220] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell\n'}
[0.353254] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/model.sdf\n'}
[0.353289] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/model.config\n'}
[0.353323] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials\n'}
[0.353357] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures\n'}
[0.353392] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/Stairs.png\n'}
[0.353428] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/Wall_Concrete.png\n'}
[0.353463] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/Wall_Corrugated.png\n'}
[0.353498] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/PalletWrap.png\n'}
[0.353539] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/Mesh.png\n'}
[0.353574] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/WorkCell_Render.png\n'}
[0.353609] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/ControlPanel.png\n'}
[0.353644] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/Floor.png\n'}
[0.353679] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/RubberMat.png\n'}
[0.353714] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/Door_Window.png\n'}
[0.353750] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/Pallet.png\n'}
[0.353785] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/CardboardBoxes.png\n'}
[0.353819] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/Shelves.png\n'}
[0.353854] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/Pillar.png\n'}
[0.353889] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/Yellow.png\n'}
[0.353927] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/Plywood.png\n'}
[0.353961] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/Bin.png\n'}
[0.353996] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/Conveyor.png\n'}
[0.354029] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/materials/textures/RollupDoor.png\n'}
[0.354064] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/meshes\n'}
[0.354099] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/meshes/mesh.dae\n'}
[0.354133] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/workcell/meshes/mesh_backup.dae\n'}
[0.354169] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/camera_fujica\n'}
[0.354204] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/camera_fujica/model.sdf\n'}
[0.354238] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/camera_fujica/model.config\n'}
[0.354274] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/camera_fujica/materials\n'}
[0.354312] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/camera_fujica/materials/textures\n'}
[0.354348] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/camera_fujica/materials/textures/metal_shinny.jpg\n'}
[0.354382] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/camera_fujica/materials/textures/camera_front.jpg\n'}
[0.354416] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/camera_fujica/materials/scripts\n'}
[0.354451] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/camera_fujica/materials/scripts/camera_front.material\n'}
[0.354490] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/camera_fujica/materials/scripts/camera_silver.material\n'}
[0.354526] (two_wheeled_robot) StdoutLine: {'line': b'-- Up-to-date: /home/botcanh/dev_ws/src/two_wheeled_robot/install/two_wheeled_robot/share/two_wheeled_robot/models/camera_fujica/meshes\n'}
